테마명,종목명,테마 사유
자전거 ,삼천리자전거,"국내 대표적인 자전거업체로 일반 자전거(산악용, 접이용, 씨티용, 아동용, 경기용, 하이브리드, 미니벨로, 로드바이크, 특수형, 공공자전거), 전기자전거(PHANTOM 시리즈)를 제조하여 국내 대리점 및 유통점에 공급."
자전거 ,극동유화,자전거 전용도로의 원료가 되는 컬러 아스팔트 생산.
자전거 ,엔에스엔,중국 OEM(주문자 생산) 방식으로 자전거를 생산하여 국내에 판매를 하고 있는 자전거 사업을 진행하고 있음. 종속회사 에이모션은 자전거 온라인 판매사업 영위.
해저터널(지하화/지하도로 등) ,LS,"종속회사 LS전선 통해 해저케이블, 전력선 등 제품 생산. 해저케이블, 전력선 등 매출액이 20% 가까이 차지. 대만, 미국 등에 해저케이블 수주."
해저터널(지하화/지하도로 등) ,KT서브마린,"해저통신/전력케이블 건설 및 유지보수사업, 해상구조물 제작 사업 등을 영위하는 업체."
해저터널(지하화/지하도로 등) ,동아지질,터널 굴착(쉴드)과 지반개량 부문(DCM)에 집중한 지하공간 개발 전문 업체.
해저터널(지하화/지하도로 등) ,특수건설,"철도 및 도로 지하횡단구조물 비개착시공, 대구경 교량기초시공, 쉴드터널 시공과 산업플랜트 제작 등의 사업을 영위하는 기초 토목 시공 전문업체. 터널관련 쉴드공법과 독일에서 도입한 최신의 장비와 기술력으로 서초전력구, 한강하저터널 등을 시공한 바 있음."
해저터널(지하화/지하도로 등) ,부산산업,한일해저터널 추진시 부산 레미콘 업체의 수혜 전망에 시장에서 부각.
해저터널(지하화/지하도로 등) ,세명전기,"전철선로용 금구류 생산/판매업체. 전철용 금구류를 한국철도공사 및 지하철 공사 등에 납품. 전차선 설비 국산화 개발을 주도, 초고속전철 설비사업에도 참여. 한일해저터널 추진시 철도관련 사업으로 인한 수혜 전망."
해저터널(지하화/지하도로 등) ,우원개발,보령-태안(해저터널1공구)도로건설공사 계약을 체결한 바 있음.
해저터널(지하화/지하도로 등) ,한국선재,"철강선재류 제품 전문 생산업체. 특수도금 기술력을 바탕으로 수익성이 뛰어난 해저케이블용 아모링와이어도 생산, 판매."
SSD ,SK하이닉스,SK그룹 계열의 세계적인 메모리 반도체 전문 제조업체로 SSD용 낸드플래시메모리 생산.
SSD ,SGA,15년2월 美 플래시스토리지 전문기업 퓨어스토리지와 마스터 총판계약 체결.
SSD ,삼성전자,"세계적 경쟁력을 보유한 전자 업체로 세계 SSD 시장 1위 업체. SSD에 탑재되는 낸드플래시, 컨트롤러, 소프트웨어 등을 모두 자체 개발중."
SSD ,하나마이크론,"산업용 저용량 SSD인 FORTE SLIM 및 기업용 고속 SSD(Solid State Drive) ""포르테 K2(Forte K2)""를 출시. 초소형 e-SSD(Embedded Solid State Drive) 개발."
SSD ,SFA반도체,반도체 조립 및 TEST 제품을 주력으로 생산하는 반도체 후공정 전문업체. 삼성전자 SSD 조립 및 테스트 협력 업체로 삼성전자에 SSD용 관련 부품을 납품.
SSD ,심텍,반도체 및 통신기기용 인쇄회로기판(PCB) 전문 제조업체. 솔리드스테이트 드라이브(SSD)용 모듈 인쇄회로기판(PCB) 생산.
SSD ,KX하이텍,반도체 재료 및 SSD 사업을 주요사업으로 영위하는 업체. SSD 사업부문에서 SSD Case와 Turnkey Box 생산중.
SSD ,네오셈,반도체 후공정 검사장비 업체로 메모리반도체의 제조 공정 중 제품의 성능과 신뢰성을 검사하는 장비 사업을 주 사업으로 영위. 크게 SSD(SOLID STATE DRIVE)의 성능 및 신뢰성을 검사하는 사업과 메모리반도체에 가혹 조건을 적용하여 검사하는 MBT(MONITORING BURN-IN TESTER) 장비 사업으로 구분됨.
강관업체(Steel pipe) ,유에스티,"스테인리스 강관 제조 및 판매업체. 스테인리스 강관 제조업을 주요사업으로 영위하고 있으며, 소구경 제품에서 대구경 제품에 이르는 모든 수요의 제품을 구비. 특히 400A 이상의 대구경 제품과 316L 제품, sch 20 이상의 제품을 보유."
강관업체(Steel pipe) ,세아제강,"세아그룹 계열의 철강업체로 기존 세아제강에서 강관 제조/판매업 등 제조사업부문이 인적분할됨에 따라 재상장. 구조/유정/배관/상수도용 강관(탄소강관, STS강관, Ti 특수관) 등을 제조/판매중."
강관업체(Steel pipe) ,휴스틸,"신안그룹 계열의 강관 제조/판매업체. 주요제품으로는 증기, 물, 가스 등의 배관에 사용되는 배관용 강관, 유정 굴착 및 채유에 사용되는 OCTG(Oil Country Tubular Goods) 및 유정용 강관, 토목, 건축 등의 구조물에 사용되는 구조용 강관, 전선관 등이 있음."
강관업체(Steel pipe) ,한국주철관,상하수도용 주철관 및 강관 제조업체. 상하수도용 덕타일주철관과 일반사업에 필요한 부품 또는 소재관련 주물제품 등을 생산.
강관업체(Steel pipe) ,동양철관,"강관 전문 생산업체. 후판(Plate)과 코일(Coil)을 원재료로 가스관, 일반배관, 강관말뚝, 나관, 이형관 등을 제조, 판매."
강관업체(Steel pipe) ,금강공업,"강관 및 건설용 가설자재 전문 생산 업체로 일반배관용, 구조용 등의 강관(흑관, 백관, CGI, OCTG 등)을 생산, 판매."
강관업체(Steel pipe) ,코센,스테인리스 배관용 강관 제조 및 판매업체.
강관업체(Steel pipe) ,하이스틸,"자동차, 선박기계, 건설, 배관, 보일러 및 구조물 등에 사용되는 강관을 주요제품으로 생산하는 강관 전문 제조, 판매 업체."
강관업체(Steel pipe) ,삼강엠앤티,"원유채굴, 석유배관, 천연가스 구조물, 풍력발전 설비 구조물, 대형 건축물 등 플랜트 분야에서 다양하게 사용되어 지는 후육강관 사업 영위."
전기차 ,LG에너지솔루션,"LG그룹 계열의 전지사업 전문 업체. LG화학의 전지사업 부문이 물적분할되어 설립됐으며, EV(Electric Vehicle), ESS(에너지 저장 장치), IT기기, 전동공구, LEV(Light Electric Vehicle) 등에 적용되는 전지 관련 제품의 연구, 개발, 제조, 판매를 주 사업으로 영위. 주요 제품은 EV용 배터리, ESS용 배터리, 소형 Application용 배터리 등으로 구분되며, 특히 EV(전기차)용 배터리 매출 비중이 높음."
전기차 ,LSELECTRIC,"전기차 전장부품 등의 그린에너지 사업을 신성장동력으로 육성중. 전기차용 필수 제어장치인 인버터 제조능력 보유. 현대 ""BlueOn"" 고속전기차 개발에 참여하여 인버터 완제품을 공급. EV 릴레이(전기차 전력 조절장치) 기술 보유."
전기차 ,유에스티,스테인리스 강관 제조 및 판매업체로 전기차 용 이차전지 분리막 사업 진행 중. 17년5월부터 이차전지 분리막 기술개발에 착수.
전기차 ,피에스텍,"2011년 6월 한국전기연구원(KERI)과의 공동 연구로 전기자동차 인프라 구축을 위한 급속 충전기의 상용화 개발을 완료함. 16년11월 경기도가 한국전력공사, KT, 포스코ICT 등 동사가 포함된 9개 전기차 충전사업자와 '전기차 충전시설 확대 및 빅데이터 구축 협약' 체결."
전기차 ,포스코ICT,홈네트워크와 연계한 아파트용 전기차 충전시스템 개발. 14년3월 BMW코리아와 함께 전국 이마트 매장에 전기차 충전 인프라를 설치키로 결정. 17년10월 현대차의 전기차 가정용 충전기 공급 및 운영 사업의 우선협상대상자로 선정.
전기차 ,폴라리스세원,"전기차의 배터리효율을 증가시키는 공조시스템 관련 부품 생산 업체. 자동차용 공조부품인 HVAC(Heating, Ventilating and Air Conditioning) 시스템부품 및 프레스 부품류 등 공조 부품 중심 제품을 생산. 한온시스템에 공조시스템 부품을 공급중."
전기차 ,SNT모티브,"SNT그룹 계열의 자동차부품 제조업체. 현대모비스를 통한 현대기아차 전기차 및 수소전기차용 Traction Motor(구동모터) 핵심부품 공급하고 있으며, GMNA G2xx BEV 전기차용 현가장치(Shock Absorber)/드라이브유니트(Drive Unit) 공급."
전기차 ,HL만도,"글로벌 자동차 부품업체로 전기자동차나 하이브리드 자동차에 적용되는 회생제동시스템을 개발. 현대 BlueOn 고속전기차 개발에 참여했으며, BlueOn의 회생제동 브레이크와 충전기 완제품을 공급."
전기차 ,보성파워텍,"2017년6월 전기차용 급속충전기(50㎾급) 개발을 완료, 7월 국가통합인증(KC) 시험을 통과 했음. 2018년1월 자체 기술로 개발한 전기차 급속 충전기를 한국전력 본사에 공급."
전기차 ,엘아이에스,"22년1월 2차전지 시장 진출을 위해 전기차 배터리팩 회사 티엔디 지분 인수. 티엔디는 전기차 배터리 성능저하를 방지하는 쿨링팩을 주력으로 에너지저장장치(ESS), 부스바 등을 생산하는 업체로 전기차 관련 독자적인 핵심기술인 'Battery Case' 'Bus-Bar'를 보유중."
전기차 ,스마트솔루션즈,"전기차 사업 영위. 세종시에 초소형 전기차 전문 생산공장 보유. 17년4월 자동차 종합관리 전문기업 '마스터자동차관리'와 스마트 전기차(EV) AS사업 업무 협약을 체결. 17년7월 이마트서 초소형 전기차 'D2' 판매 개시했으며, 18년부터 환경부 보조금 지급대상으로 선정. 20년9월 2인승 전기차 EV Z(이브이 제타)를 출시. 21년6월 주식회사 에디슨 모터스와 전기차사업확장을 위한 투자 협약 체결."
전기차 ,현대이지웰,"중국 주해인롱그룹과 전기차 사업 관련 MOU를 체결한 바 있으며, 중국 BYD(BYD Korea Company Limited)와 전기차 수입 유통사업 진출."
전기차 ,기아,"전기차 배터리 시스템과 충전스탠드를 연결하는 장치인 ""전기차용 충전 인터페이스""를 현대/기아차와 한국전력이 공동으로 개발. 국내 최초 양산형 전기차 ""레이EV"" 출시했으며, 쏘울 전기차도 출시. 18년7월 준중형 SUV 니로의 전기차 모델 '니로EV', 21년8월  전용전기차 EV 시리즈의 첫 모델 'EV6' 출시."
전기차 ,로스웰,"자회사인 강소로스웰(로스웰전기)이 16년부터 전기차 관련 사업을 시작하였으며, BMS(전원관리시스템), 배터리팩, 전기모터 컨트롤러 등의 제품들을 연구개발 및 생산중. 주로 전기버스에 공급."
전기차 ,경창산업,전기차 부문에서는 ROTOR부품을 생산. 2020년 현대모비스와 협업하여 전기차용 구동모듈 생산을 담당.
전기차 ,삼성SDI,"자동차전지(전기동력화 장치, 배터리셀, 고전압배터리, 저전압배터리 등 전기차용 리튬이온전지) 등을 생산/판매하는 에너지솔루션 사업부문을 영위. BMW, 폭스바겐 등 글로벌 완성차 업체들을 고객사로 보유."
전기차 ,LG화학,"LG그룹 계열의 국내 대표적인 화학기업. 전지사업부문(자동차전지, ESS전지, 소형전지)을 물적분할해 신설회사 LG에너지솔루션을 설립."
전기차 ,대유플러스,콘센트형 충전기 차지콘(충전기)을 도입해 7.5kW 완속충전기 개발 및 생산으로 충전기 판매 및 충전소 운영사업 추진중. 충전인프라 사업 진출을 위해 21년1월 스마트그리드협회 전기차 충전사업자 등록 완료.
전기차 ,한국앤컴퍼니,21년4월 축전지 제조업체 한국아트라스비엑스를 흡수합병. 테슬라와 차량용 배터리 납품 계약을 체결해 보조 배터리를 공급중.
전기차 ,초록뱀이앤엠,리튬이차전지의 주원료인 전해액의 소재(원재료)와 LCD 패널 공정재료로 사용되는 에천트 소재(원재료)를 주력으로 생산하는 전자화학소재 전문 업체. 전기차용 중대형 2차전지 전해액 첨가제를 개발.
전기차 ,코다코,"자동차 엔진부품 정밀가공 업체. LG전자의 알루미늄 다이캐스팅 협력업체로 테슬라, GM, Ford 등에 전기차 부품을 공급중."
전기차 ,현대모비스,"친환경자동차(하이브리드차(HEV), 플러그인하이브리드차(PHEV), 전기차(EV), 수소연료전지차(FCEV) 등)용 핵심부품 사업을 영위. 준중형 전기자동차용 구동모터 등을 개발. ""소형 전기자동차 상용화 기술 개발"" 과제(에너지저장장치 및 충전시스템개발) 참여. LG에너지솔루션과 리튬이온 배터리팩(모듈)개발과 생산을 전담하는 합작사(HL그린파워)를 설립 후 운영 효율화를 위하여 LG에너지솔루션이 보유한 지분 49%를 인수 하기로 결정. 이에 따라 연결회사의 에이치그린파워 보유지분은 100%임"
전기차 ,한국단자,"친환경차의 고전압커넥터 및 모듈 등을 제조, 판매. 현대 BlueOn 고속전기차 개발에 참여하여 고전압와이어링의 커넥터 부품을 공급한 바 있음. 전기차 수요 확대에 맞춰 배터리 및 친환경부품을 확대 생산중."
